序号,SSR,最高等级/怪物等级,星级,最高星级,进化所需,可突破次数,名称,性别,职业,阵营,特殊类型,攻击范围,攻击类型,材质,默认视野,AI编号,是否Boss,是否大型,1级血量,1级物攻,1级魔攻,1级物防,1级魔防,1级速度,升级血量,升级物攻,升级魔攻,升级物防,升级魔防,升级速度,暴率,暴击抗性,命中,闪避,反击,反击次数,反击抗性,格挡,格挡抗性,伤害浮动范围,基础仇恨,稀有,占几个格子,可行动次数,每次行动衰减,移动范围,可移动高度,可攻击高度,可否斜向移动,穿越其他人,被其他人穿越,飞行,普攻技能,被动技能,防御技能,怒气技能1,怒气技能2,角色怒气上限,卡牌出场特效,卡面特效,升级类别,唯一编号,转换成碎片数,类型(0玩家卡牌；1普通小怪；2普通BOSS；3需要显示大血条的巨型BOSS）,宗属国,模型缩放,普攻寻路,必杀寻路,,效果命中,效果抵抗,暴击伤害,物理穿透,魔法穿透,可转职业,星石类型,选择类型,血条系数,弓手动作,反击技能
id,SSR,Level,Star,StarMax,StarUP,Breakthrough,Name,Sex,Career,Camp,Specialtype,AttackDist,AttackType,Material,Sight,Strategyid,BossEnemy,BigEnemy,HP_Lev1,Atk_Lev1,Matk_Lev1,Def_Lev1,Mdef_Lev1,Spd_lev1,HP_Levup,Atk_Levup,MAtk_Levup,Def_Levup,Mdef_Levup,Spd_Levup,CriPer,CriAnti,Hit,Dodge,Counter,CounterNo,CounterAnti,Parry,ParryAnti,DamageMinMax,Hate,Rare,Bulk,SpeedTime,SpeedDown,Move,MoveHeight,AttackHeight,MoveCross,Ghost,BeGhost,Fly,NormalSkill,PassiveSkill,DefendSkill,SuperSkill1,SuperSkill2,SuperSkill_MaxPoint,AppearEffect,CardEffect,LevelupType,UniqueID,fragment,Type,Nation,Zoom,AttackAI,SPAttackAI,,EffectHit,EffectMiss,CriDmg,AtkPenP,MatkPenP,CareerChange,StarStoneType,SelectType,HpBarUnit,ArcherATK,CounterSkill
int,int,int,int,int,array,int,int,int,int,int,array,int,int,array,int,int,int,int,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,array,array,array,array,array,array,array,int,int,int,int,int,int,float,int,int,,int,int,int,int,int,array,array,int,int,int,array
203351,0,41,6,6,0;0,0,6261,1,12,21,0,1,1,0,100,1,0,0,3371,1247,0,698,698,83,0,0,0,0,0,0,20,0,90,10,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,25,25,0,0,0,1,0,0
203352,0,41,6,6,0;0,0,6264,1,15,21,0,1,2,0,100,1,0,0,3966,1084,1084,854,854,83,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010003,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,15,150,25,25,0,0,0,1,0,0
203361,0,41,6,6,0;0,0,6261,1,12,21,0,1,1,0,100,1,0,0,3371,1247,0,698,698,83,0,0,0,0,0,0,20,0,90,10,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,25,25,0,0,0,1,0,0
203362,0,41,6,6,0;0,0,6264,1,15,21,0,1,2,0,100,1,0,0,3966,1084,1084,854,854,83,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010003,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,15,150,25,25,0,0,0,1,0,0
203371,0,41,6,6,0;0,0,6261,1,12,21,0,1,1,0,100,203372,0,0,3371,1247,0,698,698,83,0,0,0,0,0,0,20,0,90,10,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,25,25,0,0,0,1,0,0
203372,0,41,6,6,0;0,0,6264,1,15,21,0,1,2,0,100,203372,0,0,3966,1084,1084,854,854,83,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010003,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,15,150,25,25,0,0,0,1,0,0
203373,0,41,6,6,0;0,0,6261,1,12,21,0,1,1,0,100,3374,0,0,3371,1247,0,698,698,88,0,0,0,0,0,0,20,0,90,10,35,1,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,25,25,0,0,0,1,0,0
203381,0,41,6,6,0;0,0,6261,1,12,21,0,1,1,0,100,1,0,0,3371,1247,0,698,698,83,0,0,0,0,0,0,20,0,90,10,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,25,25,0,0,0,1,0,0
203382,0,41,6,6,0;0,0,6264,1,15,21,0,1,2,0,100,1,0,0,3173,867,867,854,854,83,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010003,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,15,150,25,25,0,0,0,1,0,0
203391,0,41,6,6,0;0,0,6261,1,12,21,0,1,1,0,100,1,0,0,11800,1434,0,698,698,85,0,0,0,0,0,0,20,0,90,10,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1.3,0,0,,0,50,150,25,25,0,0,0,3,0,0
203392,0,44,6,6,0;0,0,6264,1,15,21,0,1,2,0,100,1,0,0,3422,932,932,916,916,83,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010003,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,15,150,25,25,0,0,0,1,0,0
203403,0,42,6,6,0;0,0,2100,1,11,21,0,1,1,0,100,1,0,0,4884,1111,0,954,795,85,0,0,0,0,0,0,5,0,100,5,35,1,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,25,25,0,0,0,1,0,0
203402,0,42,6,6,0;0,0,2200,2,15,21,0,2,2,0,100,1,0,0,4070,1111,1111,875,875,85,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,15,150,25,25,0,0,0,1,0,0
203401,0,42,6,6,0;0,0,2028,1,15,21,0,10,2,0,100,150101,1,1,16280,1333,1333,1050,1050,93,0,0,0,0,0,0,5,0,100,5,35,1,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2920281,2920283;2920284,0,2920282,0,1020,0,0,1,1984,0,3,0,1.3,0,0,,0,50,150,25,25,0,0,0,3,0,0
203411,0,42,6,6,0;0,0,3402,1,13,21,0,3,1,0,100,1,0,0,4477,1222,0,716,716,85,0,0,0,0,0,0,5,0,120,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010008,2010506,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,25,25,0,0,0,1,0,0
203412,0,42,6,6,0;0,0,2200,2,15,21,0,2,2,0,100,1,0,0,4070,1111,1111,875,875,85,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,15,150,25,25,0,0,0,1,0,0
203421,0,42,6,6,0;0,0,2100,1,11,21,0,1,1,0,100,1,0,0,4884,1111,0,1717,238,85,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,25,25,0,0,0,1,0,0
203422,0,42,6,6,0;0,0,2016,3,12,21,0,1,1,0,100,2016,1,1,13838,1533,0,859,859,93,0,0,0,0,0,0,20,0,90,10,0,0,0,0,0,0,0,0,3,1,100,0,1,50,0,0,0,0,2920161;2920162;2920163,2920165;2920166;2920167,0,2920164,0,1020,0,0,1,1984,0,3,0,1,0,0,,0,50,150,25,25,0,0,0,3,0,0
203431,0,42,6,6,0;0,0,2100,1,11,21,0,1,1,0,100,1,0,0,4884,1111,0,1717,238,85,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,25,25,0,0,0,1,0,0
203432,0,42,6,6,0;0,0,2200,1,14,21,0,2,2,0,100,1,0,0,3459,0,1333,716,1034,85,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,25,25,0,0,0,1,0,0
203441,0,42,6,6,0;0,0,2100,1,11,21,0,1,1,0,100,1,0,0,4884,1111,0,954,795,85,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,25,25,0,0,0,1,0,0
203442,0,45,6,6,0;0,0,2018,1,12,21,0,1,1,0,100,6270,1,1,18623,1645,0,767,767,93,0,0,0,0,0,0,20,0,90,10,0,0,0,0,0,0,0,0,3,1,100,1,1,50,0,0,0,0,2920181;2920182,2920184;2920185,0,2920183,0,1020,0,0,1,1984,0,3,0,1.4,0,0,,0,50,150,25,25,0,0,0,3,0,0
204011,0,45,6,6,0;0,0,6111,1,11,21,0,1,1,0,100,1,0,0,3824,1192,0,1022,852,85,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204012,0,45,6,6,0;0,0,6140,3,12,21,0,1,1,0,100,1,0,0,3386,1371,0,767,767,85,0,0,0,0,0,0,20,0,90,10,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204013,0,45,6,5,0;0,0,71,2,11,21,0,1,1,0,100,110101,0,0,9562,1430,0,1226,1022,85,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,70101,70104;70105;70106;2000003,70103,70102,0,850,0,0,1,1984,0,3,0,1,0,0,,0,50,150,7,7,0,0,0,3,0,0
204021,0,45,6,6,0;0,0,6003,3,13,21,0,3,1,0,100,1,0,0,4382,1311,0,767,767,85,0,0,0,0,0,0,5,0,120,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2960031,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204022,0,45,6,6,0;0,0,3400,1,14,21,0,2,2,0,100,1,0,0,3386,0,1430,767,1108,85,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010006,2010507,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204031,0,45,6,6,0;0,0,6003,3,13,21,0,3,1,0,100,1,0,0,4382,1311,0,767,767,85,0,0,0,0,0,0,5,0,120,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2960031,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204032,0,45,6,6,0;0,0,3400,1,14,21,0,2,2,0,100,1,0,0,3386,0,1430,767,1108,85,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010006,2010507,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204041,0,45,6,6,0;0,0,6140,3,12,21,0,1,1,0,100,1,0,0,3386,1371,0,767,767,85,0,0,0,0,0,0,20,0,90,10,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204042,0,45,6,6,0;0,0,6144,3,14,21,0,2,2,0,100,1,0,0,3386,0,1430,767,1108,85,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204043,0,48,6,6,0;0,0,6181,3,12,21,0,2,2,0,100,110101,1,1,21798,1758,0,981,981,93,0,0,0,0,0,0,20,0,90,10,0,0,0,0,0,0,0,0,2,1,100,1,1,50,0,0,0,0,2961801;2961802,0,0,2961803,0,1020,0,0,1,1984,0,3,0,1,0,0,,0,50,150,10,10,0,0,0,3,0,0
204051,0,46,6,6,0;0,0,6303,3,11,21,0,1,1,0,100,1,1,0,4896,1219,0,1045,871,91,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2963001;2963002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204052,0,46,6,6,0;0,0,6300,3,14,21,0,2,2,0,100,1,0,0,3468,0,1463,784,1132,86,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2963003,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204061,0,46,6,6,0;0,0,6300,3,14,21,0,2,2,0,100,1,0,0,3468,0,1463,784,1132,86,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2963003,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204062,0,46,6,6,0;0,0,6302,3,13,21,0,3,2,0,100,1,0,0,4488,1341,0,784,784,86,0,0,0,0,0,0,5,0,120,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2963004,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204071,0,46,6,6,0;0,0,6300,3,14,21,0,2,2,0,100,1,0,0,3468,0,1463,784,1132,86,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2963003,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204072,0,46,6,6,0;0,0,6302,3,13,21,0,3,2,0,100,1,0,0,4488,1341,0,784,784,86,0,0,0,0,0,0,5,0,120,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2963004,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204081,0,46,6,6,0;0,0,6301,3,15,21,0,2,2,0,100,1,0,0,4080,1219,1219,958,958,86,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2963003,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204082,0,46,6,6,0;0,0,6300,3,14,21,0,2,2,0,100,1,0,0,3468,0,1463,784,1132,86,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2963003,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204091,0,46,6,6,0;0,0,6303,3,11,21,0,1,1,0,100,1,1,0,6854,1219,0,1045,871,91,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2963001;2963002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204092,0,46,6,6,0;0,0,6300,3,14,21,0,2,2,0,100,1,0,0,4855,0,1463,784,1132,86,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2963003,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204093,0,49,6,6,0;0,0,311,1,14,21,0,1,2,0,100,140102,0,0,4459,0,1874,1003,1449,89,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,310101,310104;310105;2000003,310103,310102,0,1020,0,0,1,1984,0,1,0,1,0,0,,0,50,150,10,10,0,0,0,3,0,0
204101,0,47,6,6,0;0,0,2106,1,11,21,0,1,1,0,100,1,0,0,5012,1246,0,1068,890,87,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204102,0,47,6,6,0;0,0,2108,1,14,21,0,2,2,0,100,1,0,0,3550,0,1495,801,1157,87,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204111,0,47,6,6,0;0,0,2107,2,13,21,0,3,1,0,100,1,0,0,4595,1371,0,801,801,87,0,0,0,0,0,0,5,0,120,5,0,0,0,0,0,0,0,0,1,1,100,1,1,1,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204112,0,47,6,6,0;0,0,2108,1,14,21,0,2,2,0,100,1,0,0,3550,0,1495,801,1157,87,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204121,0,47,6,6,0;0,0,2106,1,11,21,0,1,1,0,100,1,0,0,5012,1246,0,1068,890,87,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204122,0,47,6,6,0;0,0,2105,1,12,21,0,1,1,0,100,1,0,0,3550,1433,0,801,801,87,0,0,0,0,0,0,20,0,90,10,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204131,0,47,6,6,0;0,0,2105,1,12,21,0,1,1,0,100,1,0,0,3550,1433,0,801,801,87,0,0,0,0,0,0,20,0,90,10,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204132,0,47,6,6,0;0,0,2108,1,14,21,0,2,2,0,100,1,0,0,3550,0,1495,801,1157,87,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,1,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204141,0,47,6,6,0;0,0,2105,1,12,21,0,1,1,0,100,1,0,0,3550,1433,0,801,801,87,0,0,0,0,0,0,20,0,90,10,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204142,0,47,6,6,0;0,0,2107,2,13,21,0,3,1,0,100,1,0,0,4595,1371,0,801,801,87,0,0,0,0,0,0,5,0,120,5,0,0,0,0,0,0,0,0,1,1,100,1,1,1,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204143,0,50,6,6,0;0,0,6223,2,12,21,0,1,1,0,100,1,0,0,15200,1836,0,1024,1024,90,0,0,0,0,0,0,20,0,90,10,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,9100207,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,50,150,10,10,0,0,0,3,0,0
204151,0,48,6,6,0;0,0,6253,1,15,21,0,2,2,0,100,1,0,0,4274,1274,1274,1000,1000,88,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204152,0,48,6,6,0;0,0,6251,2,12,21,0,1,1,0,100,1,0,0,3633,1465,0,818,818,88,0,0,0,0,0,0,20,0,90,10,0,0,0,0,0,0,0,0,1,1,100,2,1,50,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204161,0,48,6,6,0;0,0,6250,1,11,21,0,1,1,0,100,1,0,0,5129,1274,0,1091,909,88,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,50,0,0,0,0,2010002,2962501,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204162,0,48,6,6,0;0,0,6252,1,14,21,0,2,2,0,100,1,0,0,3633,0,1529,818,1182,88,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,2,1,50,0,0,0,0,2962502,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204171,0,48,6,6,0;0,0,6250,1,11,21,0,1,1,0,100,1,0,0,5129,1274,0,1091,909,88,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,50,0,0,0,0,2010002,2962501,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204172,0,48,6,6,0;0,0,6252,1,14,21,0,2,2,0,100,1,0,0,3633,0,1529,818,1182,88,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,2,1,50,0,0,0,0,2962502,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204181,0,48,6,6,0;0,0,6252,1,14,21,0,2,2,0,100,1,0,0,3633,0,1529,818,1182,88,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,2,1,50,0,0,0,0,2962502,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204182,0,48,6,6,0;0,0,6250,1,11,21,0,1,1,0,100,1,0,0,5129,1274,0,1091,909,88,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,50,0,0,0,0,2010002,2962501,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204191,0,48,6,6,0;0,0,6251,2,12,21,0,1,1,0,100,1,0,0,3633,1465,0,818,818,88,0,0,0,0,0,0,20,0,90,10,0,0,0,0,0,0,0,0,1,1,100,2,1,50,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204192,0,48,6,6,0;0,0,6252,1,14,21,0,2,2,0,100,1,0,0,3633,0,1529,818,1182,88,0,0,0,0,0,0,5,0,105,5,0,0,0,0,0,0,0,0,1,1,100,2,1,50,0,0,0,0,2962502,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204193,0,51,6,6,0;0,0,6253,1,15,21,0,2,2,0,100,1,0,0,18360,1636,1636,1284,1284,91,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,50,150,10,10,0,0,0,3,0,0
204201,0,49,6,6,0;0,0,6210,3,11,21,0,1,1,0,100,1,0,0,5246,1302,0,1115,929,89,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204202,0,49,6,6,0;0,0,6211,3,13,21,0,3,1,0,100,1,0,0,4809,1432,0,836,836,89,0,0,0,0,0,0,5,0,120,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204211,0,49,6,6,0;0,0,6210,3,11,21,0,1,1,0,100,1,0,0,5246,1302,0,1115,929,89,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204212,0,49,6,6,0;0,0,6211,3,13,21,0,3,1,0,100,1,0,0,4809,1432,0,836,836,89,0,0,0,0,0,0,5,0,120,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204221,0,49,6,6,0;0,0,6211,3,13,21,0,3,1,0,100,1,0,0,4809,1432,0,836,836,89,0,0,0,0,0,0,5,0,120,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204222,0,49,6,6,0;0,0,6203,1,15,21,0,2,2,0,100,1,0,0,4372,1302,1302,1022,1022,89,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204231,0,49,6,6,0;0,0,6211,3,13,21,0,3,1,0,100,1,0,0,4809,1432,0,836,836,89,0,0,0,0,0,0,5,0,120,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204232,0,49,6,6,0;0,0,6202,1,13,21,0,3,1,0,100,1,0,0,4809,1432,0,836,836,89,0,0,0,0,0,0,5,0,120,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
204241,0,49,6,6,0;0,0,6211,3,13,21,0,3,1,0,100,1,0,0,4809,1432,0,836,836,89,0,0,0,0,0,0,5,0,120,5,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,10,150,10,10,0,0,0,1,0,0
